 name:     cobalt                               Feff8L (EXAFS)       0.1
 formula:  Co
 sites:    Co1
 refer1:   Kittel, ISSP
 refer2:
 schoen:
 notes1:   metal, hexagonal close packed (hcp)
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=27 Rmt= 1.332 Rnm= 1.369 K  shell
 Pot 1 Z=27 Rmt= 1.344 Rnm= 1.383
 Gam_ch=1.436E+00 H-L exch
 Mu=-1.181E+01 kf=2.060E+00 Vint=-2.798E+01 Rs_int= 1.761
 PATH  Rmax= 5.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
    file        sig2   amp ratio    deg    nlegs  r effective
 feff0001.dat 0.00000   100.000     6.000     2   2.4982
 feff0002.dat 0.00000    99.000     6.000     2   2.5100
 feff0003.dat 0.00000    45.250     6.000     2   3.5413
 feff0004.dat 0.00000     5.437    12.000     3   3.7533
 feff0005.dat 0.00000    11.120    24.000     3   3.7533
 feff0006.dat 0.00000     5.453    12.000     3   3.7650
 feff0007.dat 0.00000    10.760     2.000     2   4.0700
 feff0008.dat 0.00000     7.006    24.000     3   4.2748
 feff0009.dat 0.00000    10.290    24.000     3   4.2748
 feff0010.dat 0.00000    10.300    24.000     3   4.2748
 feff0011.dat 0.00000    54.960    12.000     2   4.3407
 feff0012.dat 0.00000    27.370     6.000     2   4.3474
 feff0013.dat 0.00000     5.780    12.000     3   4.5332
 feff0014.dat 0.00000    11.050    24.000     3   4.6745
 feff0015.dat 0.00000    12.850    24.000     3   4.6744
 feff0016.dat 0.00000    12.840    24.000     3   4.6745
 feff0017.dat 0.00000     5.452    12.000     3   4.6837
 feff0018.dat 0.00000    12.650    24.000     3   4.6837
 feff0019.dat 0.00000    42.890    12.000     2   4.7817
 feff0020.dat 0.00000    11.600    12.000     3   4.8891
 feff0021.dat 0.00000    24.450    24.000     3   4.8891
 feff0022.dat 0.00000     3.336    12.000     4   4.9965
 feff0023.dat 0.00000     4.121     6.000     4   4.9965
 feff0024.dat 0.00000     4.597    12.000     4   4.9965
