# name:     cobalt                             Feff8L (EXAFS)       0.1      
# formula:  Co
# sites:    Co1
# refer1:   Kittel, ISSP
# refer2:
# schoen:
# notes1:   metal, hexagonal close packed (hcp)
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=27 Rmt= 1.332 Rnm= 1.369 K  shell
# Pot 1 Z=27 Rmt= 1.344 Rnm= 1.383
# Gam_ch=1.436E+00 H-L exch
# Mu=-1.181E+01 kf=2.060E+00 Vint=-2.798E+01 Rs_int= 1.761
# PATH  Rmax= 5.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      6.00     2   2.4982
#           2       0.00000     99.00      6.00     2   2.5100
#           3       0.00000     45.25      6.00     2   3.5413
#           4       0.00000      5.44     12.00     3   3.7533
#           5       0.00000     11.12     24.00     3   3.7533
#           6       0.00000      5.45     12.00     3   3.7650
#           7       0.00000     10.76      2.00     2   4.0700
#           8       0.00000      7.01     24.00     3   4.2748
#           9       0.00000     10.29     24.00     3   4.2748
#          10       0.00000     10.30     24.00     3   4.2748
#          11       0.00000     54.96     12.00     2   4.3407
#          12       0.00000     27.37      6.00     2   4.3474
#          13       0.00000      5.78     12.00     3   4.5332
#          14       0.00000     11.05     24.00     3   4.6745
#          15       0.00000     12.85     24.00     3   4.6744
#          16       0.00000     12.84     24.00     3   4.6745
#          17       0.00000      5.45     12.00     3   4.6837
#          18       0.00000     12.65     24.00     3   4.6837
#          19       0.00000     42.89     12.00     2   4.7817
#          20       0.00000     11.60     12.00     3   4.8891
#          21       0.00000     24.45     24.00     3   4.8891
#          23       0.00000      4.12      6.00     4   4.9965
#          24       0.00000      4.60     12.00     4   4.9965
#    23/  24 paths used
#  -----------------------------------------------------------------------
#       k          chi          mag           phase @#
     3.5500   -6.265611E-03  1.357314E-01  9.470956E+00
     3.6000   -3.476077E-02  1.350242E-01  9.685151E+00
     3.6500   -6.111398E-02  1.334308E-01  9.900544E+00
     3.7000   -8.292681E-02  1.310871E-01  1.010969E+01
     3.7500   -9.936857E-02  1.282303E-01  1.031137E+01
     3.8000   -1.103535E-01  1.251203E-01  1.050482E+01
     3.8500   -1.160850E-01  1.214181E-01  1.069809E+01
     3.9000   -1.168245E-01  1.175954E-01  1.088101E+01
     3.9500   -1.138041E-01  1.139901E-01  1.105271E+01
     4.0000   -1.083357E-01  1.109542E-01  1.121326E+01
     4.0500   -1.002953E-01  1.077186E-01  1.136899E+01
     4.1000   -9.161619E-02  1.054992E-01  1.151439E+01
     4.1500   -8.283450E-02  1.045801E-01  1.165218E+01
     4.2000   -7.394759E-02  1.051523E-01  1.178642E+01
     4.2500   -6.390956E-02  1.065579E-01  1.192316E+01
     4.3000   -5.272611E-02  1.094964E-01  1.206397E+01
     4.3500   -3.943318E-02  1.138174E-01  1.221258E+01
     4.4000   -2.311623E-02  1.192769E-01  1.237133E+01
     4.4500   -3.142901E-03  1.251585E-01  1.254126E+01
     4.5000    2.039876E-02  1.316215E-01  1.272198E+01
     4.5500    4.697403E-02  1.383634E-01  1.291275E+01
     4.6000    7.535310E-02  1.451047E-01  1.311240E+01
     4.6500    1.034914E-01  1.510638E-01  1.332109E+01
     4.7000    1.291199E-01  1.565695E-01  1.353601E+01
     4.7500    1.498477E-01  1.614397E-01  1.375591E+01
     4.8000    1.634741E-01  1.655247E-01  1.397960E+01
     4.8500    1.679726E-01  1.683847E-01  1.420715E+01
     4.9000    1.626967E-01  1.702604E-01  1.443636E+01
     4.9500    1.477063E-01  1.710976E-01  1.466622E+01
     5.0000    1.240257E-01  1.708732E-01  1.489572E+01
     5.0500    9.316124E-02  1.692619E-01  1.512512E+01
     5.1000    5.807019E-02  1.666581E-01  1.535206E+01
     5.1500    2.157094E-02  1.631468E-01  1.557536E+01
     5.2000   -1.361213E-02  1.588521E-01  1.579376E+01
     5.2500   -4.529717E-02  1.536359E-01  1.600725E+01
     5.3000   -7.163162E-02  1.480571E-01  1.621297E+01
     5.3500   -9.189515E-02  1.423850E-01  1.640951E+01
     5.4000   -1.062109E-01  1.369382E-01  1.659565E+01
     5.4500   -1.152253E-01  1.318250E-01  1.677150E+01
     5.5000   -1.202994E-01  1.277202E-01  1.693620E+01
     5.5500   -1.228122E-01  1.250029E-01  1.709127E+01
     5.6000   -1.238972E-01  1.239914E-01  1.723976E+01
     5.6500   -1.239248E-01  1.246522E-01  1.738685E+01
     5.7000   -1.230778E-01  1.272880E-01  1.753668E+01
     5.7500   -1.205877E-01  1.317722E-01  1.769374E+01
     5.8000   -1.151190E-01  1.378476E-01  1.786121E+01
     5.8500   -1.048978E-01  1.450463E-01  1.804113E+01
     5.9000   -8.849834E-02  1.531374E-01  1.823340E+01
     5.9500   -6.480956E-02  1.617561E-01  1.843732E+01
     6.0000   -3.353289E-02  1.705698E-01  1.865167E+01
     6.0500    4.717700E-03  1.789020E-01  1.887593E+01
     6.1000    4.778361E-02  1.868717E-01  1.910813E+01
     6.1500    9.269981E-02  1.942594E-01  1.934702E+01
     6.2000    1.357373E-01  2.008833E-01  1.959147E+01
     6.2500    1.728296E-01  2.065953E-01  1.984053E+01
     6.3000    2.000819E-01  2.112765E-01  2.009337E+01
     6.3500    2.142917E-01  2.148342E-01  2.034927E+01
     6.4000    2.134012E-01  2.171989E-01  2.060763E+01
     6.4500    1.968179E-01  2.183219E-01  2.086792E+01
     6.5000    1.655521E-01  2.181731E-01  2.112966E+01
     6.5500    1.217593E-01  2.164815E-01  2.139381E+01
     6.6000    6.968313E-02  2.135172E-01  2.165870E+01
     6.6500    1.405707E-02  2.093028E-01  2.192394E+01
     6.7000   -4.009556E-02  2.038757E-01  2.218911E+01
     6.7500   -8.804938E-02  1.972870E-01  2.245378E+01
     6.8000   -1.259188E-01  1.896004E-01  2.271747E+01
     6.8500   -1.510821E-01  1.808923E-01  2.297965E+01
     6.9000   -1.624339E-01  1.712508E-01  2.323966E+01
     6.9500   -1.604344E-01  1.607767E-01  2.349668E+01
     7.0000   -1.469562E-01  1.495841E-01  2.374967E+01
     7.0500   -1.248587E-01  1.378308E-01  2.399928E+01
     7.1000   -9.771655E-02  1.256344E-01  2.424161E+01
     7.1500   -6.928097E-02  1.131751E-01  2.447396E+01
     7.2000   -4.290777E-02  1.006752E-01  2.469245E+01
     7.2500   -2.112569E-02  8.842259E-02  2.489149E+01
     7.3000   -5.348789E-03  7.681130E-02  2.506305E+01
     7.3500    4.230886E-03  6.640315E-02  2.519650E+01
     7.4000    8.560763E-03  5.799402E-02  2.528090E+01
     7.4500    9.473946E-03  5.258465E-02  2.531390E+01
     7.5000    9.307250E-03  5.104309E-02  2.531611E+01
     7.5500    1.054090E-02  5.347895E-02  2.533114E+01
     7.6000    1.509372E-02  5.915406E-02  2.539075E+01
     7.6500    2.421421E-02  6.693493E-02  2.550289E+01
     7.7000    3.811858E-02  7.584083E-02  2.565936E+01
     7.7500    5.590985E-02  8.517961E-02  2.584875E+01
     7.8000    7.568142E-02  9.448982E-02  2.606162E+01
     7.8500    9.478909E-02  1.034609E-01  2.629119E+01
     7.9000    1.102494E-01  1.118767E-01  2.653277E+01
     7.9500    1.192035E-01  1.195818E-01  2.678311E+01
     8.0000    1.193748E-01  1.264618E-01  2.703991E+01
     8.0500    1.093097E-01  1.323702E-01  2.730274E+01
     8.1000    8.900439E-02  1.372954E-01  2.756902E+01
     8.1500    5.969562E-02  1.411981E-01  2.783782E+01
     8.2000    2.379754E-02  1.440557E-01  2.810838E+01
     8.2500   -1.539166E-02  1.458604E-01  2.838005E+01
     8.3000   -5.410849E-02  1.466185E-01  2.865231E+01
     8.3500   -8.860619E-02  1.463491E-01  2.892466E+01
     8.4000   -1.156291E-01  1.450838E-01  2.919662E+01
     8.4500   -1.328110E-01  1.428659E-01  2.946771E+01
     8.5000   -1.389414E-01  1.397508E-01  2.973746E+01
     8.5500   -1.341287E-01  1.358675E-01  3.000529E+01
     8.6000   -1.195517E-01  1.312501E-01  3.027054E+01
     8.6500   -9.737588E-02  1.259887E-01  3.053254E+01
     8.7000   -7.036149E-02  1.201846E-01  3.079050E+01
     8.7500   -4.146412E-02  1.139508E-01  3.104350E+01
     8.8000   -1.344140E-02  1.074129E-01  3.129046E+01
     8.8500    1.147500E-02  1.007099E-01  3.153012E+01
     8.9000    3.179800E-02  9.399613E-02  3.176103E+01
     8.9500    4.686934E-02  8.744205E-02  3.198162E+01
     9.0000    5.680752E-02  8.123435E-02  3.219035E+01
     9.0500    6.253094E-02  7.577560E-02  3.238650E+01
     9.1000    6.494871E-02  7.103664E-02  3.256970E+01
     9.1500    6.517148E-02  6.719370E-02  3.274077E+01
     9.2000    6.415538E-02  6.438512E-02  3.290222E+01
     9.2500    6.252191E-02  6.268249E-02  3.305832E+01
     9.3000    6.046633E-02  6.206865E-02  3.321444E+01
     9.3500    5.776544E-02  6.243481E-02  3.337593E+01
     9.4000    5.387812E-02  6.360020E-02  3.354694E+01
     9.4500    4.811517E-02  6.534518E-02  3.372990E+01
     9.5000    3.984363E-02  6.744414E-02  3.392551E+01
     9.5500    2.865122E-02  6.973495E-02  3.413412E+01
     9.6000    1.462738E-02  7.200780E-02  3.435296E+01
     9.6500   -1.717694E-03  7.413133E-02  3.458069E+01
     9.7000   -1.942409E-02  7.600033E-02  3.481597E+01
     9.7500   -3.717034E-02  7.753303E-02  3.505750E+01
     9.8000   -5.342938E-02  7.866812E-02  3.530416E+01
     9.8500   -6.666809E-02  7.936201E-02  3.555490E+01
     9.9000   -7.555874E-02  7.958649E-02  3.580881E+01
     9.9500   -7.916836E-02  7.932684E-02  3.606509E+01
    10.0000   -7.709584E-02  7.858026E-02  3.632300E+01
    10.0500   -6.975304E-02  7.756275E-02  3.658092E+01
    10.1000   -5.770874E-02  7.614486E-02  3.683905E+01
    10.1500   -4.211161E-02  7.434575E-02  3.709695E+01
    10.2000   -2.441134E-02  7.218778E-02  3.735415E+01
    10.2500   -6.190152E-03  6.969615E-02  3.761018E+01
    10.3000    1.101465E-02  6.689866E-02  3.786451E+01
    10.3500    2.587517E-02  6.382585E-02  3.811653E+01
    10.4000    3.740500E-02  6.051138E-02  3.836550E+01
    10.4500    4.504411E-02  5.699264E-02  3.861049E+01
    10.5000    4.868825E-02  5.331196E-02  3.885035E+01
    10.5500    4.866124E-02  4.951822E-02  3.908359E+01
    10.6000    4.563571E-02  4.566933E-02  3.930828E+01
    10.6500    4.051420E-02  4.183574E-02  3.952193E+01
    10.7000    3.428734E-02  3.810528E-02  3.972138E+01
    10.7500    2.788849E-02  3.458925E-02  3.990287E+01
    10.8000    2.206489E-02  3.142852E-02  4.006241E+01
    10.8500    1.728287E-02  2.879513E-02  4.019695E+01
    10.9000    1.368024E-02  2.687995E-02  4.030675E+01
    10.9500    1.107226E-02  2.585446E-02  4.039815E+01
    11.0000    9.010083E-03  2.581038E-02  4.048411E+01
    11.0500    6.828162E-03  2.677603E-02  4.058285E+01
    11.1000    3.959501E-03  2.854476E-02  4.070154E+01
    11.1500   -1.430024E-04  3.094414E-02  4.084533E+01
    11.2000   -5.830553E-03  3.379213E-02  4.101411E+01
    11.2500   -1.315893E-02  3.692632E-02  4.120507E+01
    11.3000   -2.182991E-02  4.021251E-02  4.141455E+01
    11.3500   -3.118653E-02  4.354239E-02  4.163909E+01
    11.4000   -4.026811E-02  4.682820E-02  4.187580E+01
    11.4500   -4.792173E-02  4.999759E-02  4.212233E+01
    11.5000   -5.295791E-02  5.298973E-02  4.237685E+01
    11.5500   -5.432970E-02  5.575265E-02  4.263792E+01
    11.6000   -5.130880E-02  5.824154E-02  4.290440E+01
    11.6500   -4.363067E-02  6.041772E-02  4.317539E+01
    11.7000   -3.158290E-02  6.224804E-02  4.345017E+01
    11.7500   -1.601870E-02  6.370462E-02  4.372812E+01
    11.8000    1.712223E-03  6.476475E-02  4.400874E+01
    11.8500    1.991031E-02  6.541090E-02  4.429159E+01
    11.9000    3.673221E-02  6.563075E-02  4.457630E+01
    11.9500    5.042793E-02  6.541730E-02  4.486250E+01
    12.0000    5.957422E-02  6.476894E-02  4.514986E+01
    12.0500    6.352676E-02  6.393694E-02  4.543976E+01
    12.1000    6.169628E-02  6.267683E-02  4.573021E+01
    12.1500    5.444451E-02  6.099701E-02  4.602086E+01
    12.2000    4.277291E-02  5.891119E-02  4.631132E+01
    12.2500    2.817821E-02  5.643846E-02  4.660113E+01
    12.3000    1.243616E-02  5.360329E-02  4.688975E+01
    12.3500   -2.652607E-03  5.043558E-02  4.717651E+01
    12.4000   -1.551466E-02  4.697078E-02  4.746052E+01
    12.4500   -2.501380E-02  4.325023E-02  4.774060E+01
    12.5000   -3.058585E-02  3.932182E-02  4.801510E+01
    12.5500   -3.227809E-02  3.524143E-02  4.828167E+01
    12.6000   -3.068900E-02  3.107577E-02  4.853675E+01
    12.6500   -2.682145E-02  2.690793E-02  4.877488E+01
    12.7000   -2.187665E-02  2.284843E-02  4.898739E+01
    12.7500   -1.702647E-02  1.905697E-02  4.916051E+01
    12.8000   -1.320443E-02  1.578114E-02  4.927421E+01
    12.8500   -1.095182E-02  1.339965E-02  4.930874E+01
    12.9000   -1.034459E-02  1.236262E-02  4.927414E+01
    12.9500   -1.101191E-02  1.286285E-02  4.923780E+01
    13.0000   -1.223996E-02  1.457992E-02  4.926911E+01
    13.0500   -1.315533E-02  1.703502E-02  4.938310E+01
    13.1000   -1.285403E-02  1.976345E-02  4.955738E+01
    13.1500   -1.067092E-02  2.251405E-02  4.977169E+01
    13.2000   -6.301274E-03  2.513665E-02  5.001210E+01
    13.2500    1.184871E-04  2.753742E-02  5.026979E+01
    13.3000    8.015109E-03  2.965461E-02  5.053917E+01
    13.3500    1.646670E-02  3.144630E-02  5.081661E+01
    13.4000    2.435785E-02  3.288407E-02  5.109962E+01
    13.4500    3.057242E-02  3.394971E-02  5.138645E+01
    13.5000    3.418807E-02  3.463333E-02  5.167575E+01
    13.5500    3.463671E-02  3.493233E-02  5.196647E+01
    13.6000    3.180193E-02  3.485070E-02  5.225767E+01
    13.6500    2.603643E-02  3.439860E-02  5.254851E+01
    13.7000    1.809784E-02  3.359209E-02  5.283812E+01
    13.7500    9.016155E-03  3.245299E-02  5.312555E+01
    13.8000   -8.154403E-05  3.100887E-02  5.340970E+01
    13.8500   -8.156073E-03  2.929323E-02  5.368923E+01
    13.9000   -1.441713E-02  2.734607E-02  5.396239E+01
    13.9500   -1.843191E-02  2.521489E-02  5.422685E+01
    14.0000   -2.016369E-02  2.295669E-02  5.447944E+01
    14.0500   -2.002198E-02  2.072636E-02  5.471642E+01
    14.1000   -1.849964E-02  1.851965E-02  5.493138E+01
    14.1500   -1.629161E-02  1.645057E-02  5.511701E+01
    14.2000   -1.406457E-02  1.466797E-02  5.526570E+01
    14.2500   -1.232015E-02  1.335339E-02  5.537384E+01
    14.3000   -1.130058E-02  1.268596E-02  5.544958E+01
    14.3500   -1.095387E-02  1.276317E-02  5.551684E+01
    14.4000   -1.096342E-02  1.353536E-02  5.560454E+01
    14.4500   -1.083395E-02  1.483407E-02  5.572984E+01
    14.5000   -1.001510E-02  1.646020E-02  5.589457E+01
    14.5500   -8.036675E-03  1.824397E-02  5.609250E+01
    14.6000   -4.628110E-03  2.005899E-02  5.631585E+01
    14.6500    2.017795E-04  2.181529E-02  5.655792E+01
    14.7000    6.140416E-03  2.344921E-02  5.681362E+01
    14.7500    1.260707E-02  2.491558E-02  5.707920E+01
    14.8000    1.884140E-02  2.618250E-02  5.735192E+01
    14.8500    2.402783E-02  2.722818E-02  5.762974E+01
    14.9000    2.743235E-02  2.803882E-02  5.791110E+01
    14.9500    2.852627E-02  2.860736E-02  5.819477E+01
    15.0000    2.707482E-02  2.893253E-02  5.847976E+01
    15.0500    2.322682E-02  2.909953E-02  5.876598E+01
    15.1000    1.730419E-02  2.903744E-02  5.905184E+01
    15.1500    9.958613E-03  2.875776E-02  5.933664E+01
    15.2000    1.992832E-03  2.827586E-02  5.961972E+01
    15.2500   -5.759858E-03  2.761059E-02  5.990041E+01
    15.3000   -1.255255E-02  2.678401E-02  6.017803E+01
    15.3500   -1.781863E-02  2.582104E-02  6.045186E+01
    15.4000   -2.122878E-02  2.474906E-02  6.072116E+01
    15.4500   -2.270500E-02  2.359756E-02  6.098514E+01
    15.5000   -2.239392E-02  2.239756E-02  6.124301E+01
    15.5500   -2.060892E-02  2.118107E-02  6.149401E+01
    15.6000   -1.775533E-02  1.998019E-02  6.173747E+01
    15.6500   -1.425450E-02  1.882602E-02  6.197288E+01
    15.7000   -1.048094E-02  1.774724E-02  6.220009E+01
    15.7500   -6.722088E-03  1.676819E-02  6.241937E+01
    15.8000   -3.164616E-03  1.590688E-02  6.263157E+01
    15.8500    9.510764E-05  1.517296E-02  6.283812E+01
    15.9000    3.023581E-03  1.456639E-02  6.304095E+01
    15.9500    5.615796E-03  1.407724E-02  6.324220E+01
    16.0000    7.864170E-03  1.368692E-02  6.344394E+01
    16.0500    9.752259E-03  1.337914E-02  6.364859E+01
    16.1000    1.120254E-02  1.311453E-02  6.385588E+01
    16.1500    1.214598E-02  1.286846E-02  6.406597E+01
    16.2000    1.252233E-02  1.261965E-02  6.427838E+01
    16.2500    1.230285E-02  1.235219E-02  6.449207E+01
    16.3000    1.150785E-02  1.205679E-02  6.470557E+01
    16.3500    1.021313E-02  1.173162E-02  6.491710E+01
    16.4000    8.542468E-03  1.138279E-02  6.512467E+01
    16.4500    6.647133E-03  1.102455E-02  6.532627E+01
    16.5000    4.677307E-03  1.067909E-02  6.552009E+01
    16.5500    2.752576E-03  1.037556E-02  6.570494E+01
    16.6000    9.394578E-04  1.014787E-02  6.588074E+01
    16.6500   -7.574804E-04  1.003059E-02  6.604903E+01
    16.7000   -2.387513E-03  1.005321E-02  6.621322E+01
    16.7500   -4.029467E-03  1.023397E-02  6.637814E+01
    16.8000   -5.756312E-03  1.057561E-02  6.654900E+01
    16.8500   -7.596980E-03  1.106492E-02  6.673022E+01
    16.9000   -9.505193E-03  1.167603E-02  6.692459E+01
    16.9500   -1.134426E-02  1.237543E-02  6.713313E+01
    17.0000   -1.289377E-02  1.312679E-02  6.735554E+01
    17.0500   -1.389858E-02  1.391460E-02  6.759224E+01
    17.1000   -1.404542E-02  1.468304E-02  6.784002E+01
    17.1500   -1.310695E-02  1.540261E-02  6.809724E+01
    17.2000   -1.097064E-02  1.604755E-02  6.836231E+01
    17.2500   -7.681188E-03  1.659576E-02  6.863384E+01
    17.3000   -3.457233E-03  1.702871E-02  6.891059E+01
    17.3500    1.323266E-03  1.733135E-02  6.919146E+01
    17.4000    6.168887E-03  1.749198E-02  6.947546E+01
    17.4500    1.054505E-02  1.750225E-02  6.976166E+01
    17.5000    1.395672E-02  1.735712E-02  7.004918E+01
    17.5500    1.602840E-02  1.705488E-02  7.033712E+01
    17.6000    1.656597E-02  1.659717E-02  7.062451E+01
    17.6500    1.558819E-02  1.598912E-02  7.091025E+01
    17.7000    1.332100E-02  1.523949E-02  7.119303E+01
    17.7500    1.015507E-02  1.436102E-02  7.147120E+01
    17.8000    6.574275E-03  1.337100E-02  7.174261E+01
    17.8500    3.068596E-03  1.229223E-02  7.200433E+01
    17.9000    4.833770E-05  1.115471E-02  7.225230E+01
    17.9500   -2.223655E-03  9.998540E-03  7.248090E+01
    18.0000   -3.668458E-03  8.878409E-03  7.268258E+01
    18.0500   -4.397426E-03  7.887982E-03  7.284798E+01
    18.1000   -4.654653E-03  7.110547E-03  7.297030E+01
    18.1500   -4.759748E-03  6.660806E-03  7.305267E+01
    18.2000   -5.022097E-03  6.625244E-03  7.311691E+01
    18.2500   -5.660018E-03  7.008242E-03  7.319674E+01
    18.3000   -6.740526E-03  7.728082E-03  7.331634E+01
    18.3500   -8.153196E-03  8.668505E-03  7.348089E+01
    18.4000   -9.624642E-03  9.724303E-03  7.368414E+01
    18.4500   -1.077174E-02  1.081526E-02  7.391717E+01
    18.5000   -1.118342E-02  1.188309E-02  7.417230E+01
    18.5500   -1.051463E-02  1.288516E-02  7.444372E+01
    18.6000   -8.572832E-03  1.378953E-02  7.472732E+01
    18.6500   -5.378504E-03  1.457182E-02  7.502018E+01
    18.7000   -1.185647E-03  1.521324E-02  7.532021E+01
    18.7500    3.543777E-03  1.569945E-02  7.562591E+01
    18.8000    8.208501E-03  1.601993E-02  7.593619E+01
    18.8500    1.216783E-02  1.616747E-02  7.625024E+01
    18.9000    1.485423E-02  1.613795E-02  7.656746E+01
    18.9500    1.587711E-02  1.593013E-02  7.688740E+01
    19.0000    1.509722E-02  1.554548E-02  7.720975E+01
    19.0500    1.266539E-02  1.500353E-02  7.753482E+01
    19.1000    8.964062E-03  1.429322E-02  7.786192E+01
    19.1500    4.587341E-03  1.342256E-02  7.819102E+01
    19.2000    2.183531E-04  1.240172E-02  7.852221E+01
    19.2500   -3.492891E-03  1.124284E-02  7.885572E+01
    19.3000   -6.045433E-03  9.959907E-03  7.919207E+01
    19.3500   -7.174903E-03  8.568596E-03  7.953223E+01
    19.4000   -6.895722E-03  7.086242E-03  7.987820E+01
    19.4500   -5.489702E-03  5.532055E-03  8.023443E+01
    19.5000   -3.443178E-03  3.928512E-03  8.061295E+01
    19.5500   -1.344853E-03  2.309663E-03  8.105989E+01
